Clave,id_edo,id_mun,id_loc,Estado,Municipio,Nombre de localidad
070310357,7,31,357,Chiapas,Chilón,Sibaqúil
070310398,7,31,398,Chiapas,Chilón,Jol Xaquilá
070310403,7,31,403,Chiapas,Chilón,Samaria
070310410,7,31,410,Chiapas,Chilón,San Ramón
070310416,7,31,416,Chiapas,Chilón,San José Saclumil
070310418,7,31,418,Chiapas,Chilón,Yocjá
070310421,7,31,421,Chiapas,Chilón,Coquiltéel 1ra. Sección
070310422,7,31,422,Chiapas,Chilón,Coquiltéel 2da. Sección
070310423,7,31,423,Chiapas,Chilón,Cololteel
070310439,7,31,439,Chiapas,Chilón,Tzajalá
070310440,7,31,440,Chiapas,Chilón,Laguna Verde
070310442,7,31,442,Chiapas,Chilón,Yochibjá
070310448,7,31,448,Chiapas,Chilón,Batzel-Ak'Tetic
070310450,7,31,450,Chiapas,Chilón,Bapaxilá
070310453,7,31,453,Chiapas,Chilón,Jolchutalilja
070310455,7,31,455,Chiapas,Chilón,Baj-Pus
070310457,7,31,457,Chiapas,Chilón,Cacateel
070310460,7,31,460,Chiapas,Chilón,Yoc-Sac'Jún
070310464,7,31,464,Chiapas,Chilón,Yalemesil
070310467,7,31,467,Chiapas,Chilón,Sacún Guadalupe (Baxac)
070310474,7,31,474,Chiapas,Chilón,Tzinteel
070310475,7,31,475,Chiapas,Chilón,Saquil-Ulub
070310476,7,31,476,Chiapas,Chilón,Pamalhá 1ra. Sección
070310493,7,31,493,Chiapas,Chilón,Chapuyil
070310497,7,31,497,Chiapas,Chilón,Alán K'Antajal
070310499,7,31,499,Chiapas,Chilón,Batzel Pamalhá
070310502,7,31,502,Chiapas,Chilón,Xaquilá
070310503,7,31,503,Chiapas,Chilón,Liquilwitz (La Curva)
070310504,7,31,504,Chiapas,Chilón,Xexal
070310505,7,31,505,Chiapas,Chilón,Paxilá Liquilwitz
070310506,7,31,506,Chiapas,Chilón,El Naranjo Liquilwitz
070310508,7,31,508,Chiapas,Chilón,Ojo de Agua Liquilwitz
070310509,7,31,509,Chiapas,Chilón,Emiliano Zapata
070310511,7,31,511,Chiapas,Chilón,Bawitz Mango
070310512,7,31,512,Chiapas,Chilón,San Miguel Catarraya
070310515,7,31,515,Chiapas,Chilón,Tzajalucum
070310517,7,31,517,Chiapas,Chilón,Alán Cacualá
070310518,7,31,518,Chiapas,Chilón,San Juan Bawitz
070310521,7,31,521,Chiapas,Chilón,Bawitz Guadalupe
070310524,7,31,524,Chiapas,Chilón,Tierra Arenal
070310526,7,31,526,Chiapas,Chilón,Suyalá
070310527,7,31,527,Chiapas,Chilón,Nueva Jerusalén
070310528,7,31,528,Chiapas,Chilón,Saclumil
070310532,7,31,532,Chiapas,Chilón,Nueva Tierra Blanca
070310538,7,31,538,Chiapas,Chilón,Bawitz Tutziltik
070310539,7,31,539,Chiapas,Chilón,Wilibjá
070310541,7,31,541,Chiapas,Chilón,Jet Mesil
070310542,7,31,542,Chiapas,Chilón,Puerta Tón
070310548,7,31,548,Chiapas,Chilón,Ocotal
070310550,7,31,550,Chiapas,Chilón,Jet-Já
070310562,7,31,562,Chiapas,Chilón,Chichabanteljá
070310563,7,31,563,Chiapas,Chilón,El Refugio (General Lázaro Cárdenas)
070310564,7,31,564,Chiapas,Chilón,Jol Cantelá
070310566,7,31,566,Chiapas,Chilón,Centro Majchum
070310570,7,31,570,Chiapas,Chilón,Bajyulubmax
070310574,7,31,574,Chiapas,Chilón,Ch'Uchteel
070310575,7,31,575,Chiapas,Chilón,San Antonio Bulujib
070310577,7,31,577,Chiapas,Chilón,Guadalupe Gelwitz
070310578,7,31,578,Chiapas,Chilón,Cantetic
070310580,7,31,580,Chiapas,Chilón,La Victoria
070310583,7,31,583,Chiapas,Chilón,Cruz Gabriel
070310587,7,31,587,Chiapas,Chilón,Gololtón
070310591,7,31,591,Chiapas,Chilón,Nahilté 1ra. Sección
070310599,7,31,599,Chiapas,Chilón,Chajtetic
070310604,7,31,604,Chiapas,Chilón,San Pedro Tulijá
070310607,7,31,607,Chiapas,Chilón,San Isidro Tulijá
070310612,7,31,612,Chiapas,Chilón,Canxanil
070310619,7,31,619,Chiapas,Chilón,El Carmen
070310634,7,31,634,Chiapas,Chilón,Jotola
070310635,7,31,635,Chiapas,Chilón,Chiquinival
070310638,7,31,638,Chiapas,Chilón,Chik Akil Pojcol
070310639,7,31,639,Chiapas,Chilón,Las Palmas
070310640,7,31,640,Chiapas,Chilón,Guadalupe Pojcol
070310648,7,31,648,Chiapas,Chilón,San Joseito
070310655,7,31,655,Chiapas,Chilón,Xhanail
070310656,7,31,656,Chiapas,Chilón,Jol Chewal
070310657,7,31,657,Chiapas,Chilón,Chewal Cacateel 1ra. Sección
070310659,7,31,659,Chiapas,Chilón,K'Lsisal
070310660,7,31,660,Chiapas,Chilón,Tutzilá (Tzila)
070310664,7,31,664,Chiapas,Chilón,San Agustín Libertad
070310670,7,31,670,Chiapas,Chilón,Nuevo Tepeyac
070310673,7,31,673,Chiapas,Chilón,Chutaliljá
070310674,7,31,674,Chiapas,Chilón,Ch'Achab
070310680,7,31,680,Chiapas,Chilón,Ujcayil
070310684,7,31,684,Chiapas,Chilón,Soteel
070310685,7,31,685,Chiapas,Chilón,Amaytic
070310708,7,31,708,Chiapas,Chilón,Damasco Majasil
070310711,7,31,711,Chiapas,Chilón,San Antonio las Palomas
070310717,7,31,717,Chiapas,Chilón,Bapaxilá San Sebastián
070310739,7,31,739,Chiapas,Chilón,Nuevo Jotoaquil
070310747,7,31,747,Chiapas,Chilón,San Jacinto
070310758,7,31,758,Chiapas,Chilón,Bahtranca
070310759,7,31,759,Chiapas,Chilón,Bah Witz Ventana
070310762,7,31,762,Chiapas,Chilón,Jotolá la Cumbre
070310764,7,31,764,Chiapas,Chilón,Jol Yaxtelhá
070310767,7,31,767,Chiapas,Chilón,Moha
070310768,7,31,768,Chiapas,Chilón,Mebatón
070310771,7,31,771,Chiapas,Chilón,Salto del Tigre
070310777,7,31,777,Chiapas,Chilón,San José el Chapapuyil
070310781,7,31,781,Chiapas,Chilón,Wolowitz
070310784,7,31,784,Chiapas,Chilón,Francisco Villa
070310792,7,31,792,Chiapas,Chilón,Alán Campo
070310807,7,31,807,Chiapas,Chilón,Chewal Cacateel
070310808,7,31,808,Chiapas,Chilón,Chewal Chico
070310809,7,31,809,Chiapas,Chilón,Chewal Muquenal
070310815,7,31,815,Chiapas,Chilón,Jotolá Belisario Domínguez
070310818,7,31,818,Chiapas,Chilón,Mojón Tzuy
070310819,7,31,819,Chiapas,Chilón,Las Montañas
070310820,7,31,820,Chiapas,Chilón,Monte Azul
070310824,7,31,824,Chiapas,Chilón,Nahilté 3ra. Sección
070310825,7,31,825,Chiapas,Chilón,Naviteel
070310827,7,31,827,Chiapas,Chilón,Palma Xhanail
070310828,7,31,828,Chiapas,Chilón,Pamalhá 2da. Sección
070310833,7,31,833,Chiapas,Chilón,San Gabriel 2da. Sección
070310852,7,31,852,Chiapas,Chilón,Ha'Pacc Cantela
070310859,7,31,859,Chiapas,Chilón,Sjukles
070310861,7,31,861,Chiapas,Chilón,Patelna 2da. Sección
070310863,7,31,863,Chiapas,Chilón,Aurora el Paraíso
070310873,7,31,873,Chiapas,Chilón,Chaban 1ra. Sección
070310875,7,31,875,Chiapas,Chilón,Chico Cacateel
070310884,7,31,884,Chiapas,Chilón,Ignacio Zaragoza
070310885,7,31,885,Chiapas,Chilón,Jet-Já 2
070310887,7,31,887,Chiapas,Chilón,Jol Catarraya 1ra. Sección
070310890,7,31,890,Chiapas,Chilón,Lázaro Cárdenas 2da. Sección
070310898,7,31,898,Chiapas,Chilón,Pamala San Jerónimo
070310904,7,31,904,Chiapas,Chilón,San Francisco Chamenja
070310913,7,31,913,Chiapas,Chilón,Walha'Asil
070310914,7,31,914,Chiapas,Chilón,Xanil II Sección
070310925,7,31,925,Chiapas,Chilón,Carmen Saquilá
070310942,7,31,942,Chiapas,Chilón,Jol Chalha
070310954,7,31,954,Chiapas,Chilón,Cruz Gabriel 2da. Sección
070310957,7,31,957,Chiapas,Chilón,Mojonera Joltubo
070310960,7,31,960,Chiapas,Chilón,Yoc'Ha Xhanail 1ra. Sección
070310971,7,31,971,Chiapas,Chilón,Xexaljá Segunda Sección
070310973,7,31,973,Chiapas,Chilón,San Ramón 2da. Sección
070310983,7,31,983,Chiapas,Chilón,Centro Gololtón
070310984,7,31,984,Chiapas,Chilón,Nueva Generación
070310991,7,31,991,Chiapas,Chilón,Lamaltzac 1ra. Sección
070310992,7,31,992,Chiapas,Chilón,La Pimienta 1ra. Sección
070311010,7,31,1010,Chiapas,Chilón,San Pedro K'Anxanil
070311016,7,31,1016,Chiapas,Chilón,Alán Bolontiná 2da. Sección
070311018,7,31,1018,Chiapas,Chilón,Edén Chumatela
070311019,7,31,1019,Chiapas,Chilón,Betania 2da. Sección
070311023,7,31,1023,Chiapas,Chilón,Muquenal Segunda Sección
070311024,7,31,1024,Chiapas,Chilón,Guadalupe Palma
070311026,7,31,1026,Chiapas,Chilón,San José Tenojid 1ra. Sección
070320039,7,32,39,Chiapas,Escuintla,Ovando Turquía
070320074,7,32,74,Chiapas,Escuintla,Rincón Veracruz
070320110,7,32,110,Chiapas,Escuintla,Manacal Llano Grande
070320127,7,32,127,Chiapas,Escuintla,Francisco Villa
070320234,7,32,234,Chiapas,Escuintla,Nuevo Llano Grande
070320262,7,32,262,Chiapas,Escuintla,Ocho de Agosto
070330004,7,33,4,Chiapas,Francisco León,Azapac Amatal
070330007,7,33,7,Chiapas,Francisco León,San José Maspac
070330008,7,33,8,Chiapas,Francisco León,Naranjo
070330013,7,33,13,Chiapas,Francisco León,San Miguel la Sardina
070330017,7,33,17,Chiapas,Francisco León,Vicente Guerrero
070330022,7,33,22,Chiapas,Francisco León,Río Negro
070330042,7,33,42,Chiapas,Francisco León,Rivera el Viejo Carmen
070330043,7,33,43,Chiapas,Francisco León,Nuevo Cristo Rey
070340015,7,34,15,Chiapas,Frontera Comalapa,Costa Rica
070340037,7,34,37,Chiapas,Frontera Comalapa,Monte Redondo
070340041,7,34,41,Chiapas,Frontera Comalapa,Nueva Independencia (Lajerío)
070340044,7,34,44,Chiapas,Frontera Comalapa,Nuevo Mazapa
070340045,7,34,45,Chiapas,Frontera Comalapa,Nuevo México
070340058,7,34,58,Chiapas,Frontera Comalapa,El Portal
070340067,7,34,67,Chiapas,Frontera Comalapa,Doctor Rodulfo Figueroa (Tierra Blanca)
070340100,7,34,100,Chiapas,Frontera Comalapa,Santa Rosa
070340103,7,34,103,Chiapas,Frontera Comalapa,Santa Teresa Llano Grande
070340106,7,34,106,Chiapas,Frontera Comalapa,Sinaloa
070340114,7,34,114,Chiapas,Frontera Comalapa,Verapaz
070340121,7,34,121,Chiapas,Frontera Comalapa,Huixnayal
070340140,7,34,140,Chiapas,Frontera Comalapa,Nueva Linda
070360005,7,36,5,Chiapas,La Grandeza,Toquín
070360012,7,36,12,Chiapas,La Grandeza,Francisco I. Madero
070360017,7,36,17,Chiapas,La Grandeza,Bartolomé de las Casas
070360024,7,36,24,Chiapas,La Grandeza,El Encuentro
070370040,7,37,40,Chiapas,Huehuetán,Chamulapita
070370052,7,37,52,Chiapas,Huehuetán,Gibraltar
070380024,7,38,24,Chiapas,Huixtán,San Antonio Balashilna
070380029,7,38,29,Chiapas,Huixtán,San José las Flores
070380031,7,38,31,Chiapas,Huixtán,San Pedro Pedernal
070380056,7,38,56,Chiapas,Huixtán,Nuevo Poblado Dolores Chempil
070380067,7,38,67,Chiapas,Huixtán,Chempil
070390048,7,39,48,Chiapas,Huitiupán,El Ocotal
070390055,7,39,55,Chiapas,Huitiupán,Cinco de Mayo
070390063,7,39,63,Chiapas,Huitiupán,Agustín Rubio (Río Toro)
070390066,7,39,66,Chiapas,Huitiupán,Zacajtic
070390083,7,39,83,Chiapas,Huitiupán,Guayabal Sinaí
070390090,7,39,90,Chiapas,Huitiupán,San José la Unión
070390092,7,39,92,Chiapas,Huitiupán,Villa Luz
070390109,7,39,109,Chiapas,Huitiupán,San Francisco la Frontera
070390195,7,39,195,Chiapas,Huitiupán,Dieciocho de Abril
070390202,7,39,202,Chiapas,Huitiupán,Santa María de los Ángeles
070390210,7,39,210,Chiapas,Huitiupán,10 de Febrero
070400024,7,40,24,Chiapas,Huixtla,Cantón Cahulotal
070400034,7,40,34,Chiapas,Huixtla,Estrella Roja
070400047,7,40,47,Chiapas,Huixtla,José María Morelos y Pavón
070400066,7,40,66,Chiapas,Huixtla,Nueva América
070400079,7,40,79,Chiapas,Huixtla,Quince de Enero
070400115,7,40,115,Chiapas,Huixtla,Tzinacal (Buenos Aires)
070400123,7,40,123,Chiapas,Huixtla,Cantón el Cedral
070400197,7,40,197,Chiapas,Huixtla,Altamira (La Providencia)
070400254,7,40,254,Chiapas,Huixtla,Montecristo Playa Grande
070400380,7,40,380,Chiapas,Huixtla,La Ceiba
070410005,7,41,5,Chiapas,La Independencia,Badenia
070410021,7,41,21,Chiapas,La Independencia,La Florida
070410035,7,41,35,Chiapas,La Independencia,El Naranjo
070410039,7,41,39,Chiapas,La Independencia,Ojo de Agua
070410047,7,41,47,Chiapas,La Independencia,Río Blanco
070410048,7,41,48,Chiapas,La Independencia,Ribera de la Selva
070410050,7,41,50,Chiapas,La Independencia,Rosario la Montaña
070410061,7,41,61,Chiapas,La Independencia,San Isidro el Zapotal
070410114,7,41,114,Chiapas,La Independencia,Pinal del Río
070410125,7,41,125,Chiapas,La Independencia,Nuevo Ojo de Agua
070410433,7,41,433,Chiapas,La Independencia,Nueva Aurora
070410434,7,41,434,Chiapas,La Independencia,Candelaria
070410439,7,41,439,Chiapas,La Independencia,Playa Azul
070410443,7,41,443,Chiapas,La Independencia,Tierra y Libertad
070410462,7,41,462,Chiapas,La Independencia,Santa Rita el Vergel
070410471,7,41,471,Chiapas,La Independencia,La Esperanza (El Horizonte)
070410558,7,41,558,Chiapas,La Independencia,La Unión
070410572,7,41,572,Chiapas,La Independencia,Santa Martha
070420018,7,42,18,Chiapas,Ixhuatán,San Miguel
070420019,7,42,19,Chiapas,Ixhuatán,Santa Anita
070420024,7,42,24,Chiapas,Ixhuatán,Ignacio Zaragoza
070420037,7,42,37,Chiapas,Ixhuatán,El Cimiento
070420038,7,42,38,Chiapas,Ixhuatán,Pojayal 2da. Sección
070430009,7,43,9,Chiapas,Ixtacomitán,Emiliano Zapata
070440003,7,44,3,Chiapas,Ixtapa,Cacaté
070440009,7,44,9,Chiapas,Ixtapa,Cinco de Febrero
070440019,7,44,19,Chiapas,Ixtapa,El Manguito Buenavista
070440021,7,44,21,Chiapas,Ixtapa,Modelo (El Zapotal)
070440028,7,44,28,Chiapas,Ixtapa,Plan de Ayala
070440052,7,44,52,Chiapas,Ixtapa,La Traya
070440053,7,44,53,Chiapas,Ixtapa,Nuevo San Miguel Mitontic (Punta de Piedad)
070440061,7,44,61,Chiapas,Ixtapa,Mazanilho
070440084,7,44,84,Chiapas,Ixtapa,San Gabriel
070450001,7,45,1,Chiapas,Ixtapangajoya,Ixtapangajoya
070450009,7,45,9,Chiapas,Ixtapangajoya,La Gloria
070460021,7,46,21,Chiapas,Jiquipilas,Cristóbal Colón
070460050,7,46,50,Chiapas,Jiquipilas,Luis Espinosa
070460069,7,46,69,Chiapas,Jiquipilas,Plan de Ayala
070460109,7,46,109,Chiapas,Jiquipilas,Unión Agrarista
070470009,7,47,9,Chiapas,Jitotol,El Amate
070470014,7,47,14,Chiapas,Jitotol,Buenavista
070470022,7,47,22,Chiapas,Jitotol,Carmen Zacatal
070470029,7,47,29,Chiapas,Jitotol,Cálido
070470033,7,47,33,Chiapas,Jitotol,Francisco I. Madero
070470040,7,47,40,Chiapas,Jitotol,El Laurel
070470043,7,47,43,Chiapas,Jitotol,Las Maravillas
070470051,7,47,51,Chiapas,Jitotol,Plan Paredón
070470055,7,47,55,Chiapas,Jitotol,Rubén Jaramillo
070470092,7,47,92,Chiapas,Jitotol,Unión Zaragoza
070470110,7,47,110,Chiapas,Jitotol,Matasano
070470156,7,47,156,Chiapas,Jitotol,San Antonio Buenavista
070470194,7,47,194,Chiapas,Jitotol,Las Planadas
070480038,7,48,38,Chiapas,Juárez,Santa Cruz Tepate Abajo
070490006,7,49,6,Chiapas,Larráinzar,Bashantic
070490013,7,49,13,Chiapas,Larráinzar,Chalotoj
070490017,7,49,17,Chiapas,Larráinzar,Stenlejsotztetic
070490022,7,49,22,Chiapas,Larráinzar,Latzviltón II
070490023,7,49,23,Chiapas,Larráinzar,Luquilho
070490026,7,49,26,Chiapas,Larráinzar,Muctahuitz
070490029,7,49,29,Chiapas,Larráinzar,Naxoch
070490049,7,49,49,Chiapas,Larráinzar,Tentic Bajo
070490051,7,49,51,Chiapas,Larráinzar,Tivo Alto
070490081,7,49,81,Chiapas,Larráinzar,Chuchiltón Anexo Potobtic Dos
070490086,7,49,86,Chiapas,Larráinzar,Ok'Oxton
070500004,7,50,4,Chiapas,La Libertad,Benito Juárez Centro
070510004,7,51,4,Chiapas,Mapastepec,Altamira Dos
070510050,7,51,50,Chiapas,Mapastepec,Santa Rita de las Flores
070510162,7,51,162,Chiapas,Mapastepec,La Victoria
070510293,7,51,293,Chiapas,Mapastepec,Barrita de Pajón
070510313,7,51,313,Chiapas,Mapastepec,Ibarra
070510339,7,51,339,Chiapas,Mapastepec,José María Pino Suárez
070510345,7,51,345,Chiapas,Mapastepec,Nicolás Bravo Dos Anexo Emiliano Zapata
070510506,7,51,506,Chiapas,Mapastepec,Las Palmas
070510512,7,51,512,Chiapas,Mapastepec,Nueva Costa Rica
070510699,7,51,699,Chiapas,Mapastepec,Solo Dios
070520004,7,52,4,Chiapas,Las Margaritas,Amparo Agua Tinta
070520006,7,52,6,Chiapas,Las Margaritas,Artículo 27
070520010,7,52,10,Chiapas,Las Margaritas,Belisario Domínguez (San Pedro)
070520016,7,52,16,Chiapas,Las Margaritas,Las Candelarias Bienes Comunales
070520020,7,52,20,Chiapas,Las Margaritas,Carmen Villaflores
070520021,7,52,21,Chiapas,Las Margaritas,Felipe Carrillo Puerto
070520022,7,52,22,Chiapas,Las Margaritas,La Conquista
070520025,7,52,25,Chiapas,Las Margaritas,Cruz del Rosario
070520049,7,52,49,Chiapas,Las Margaritas,Ignacio Zaragoza
070520055,7,52,55,Chiapas,Las Margaritas,La Libertad
070520072,7,52,72,Chiapas,Las Margaritas,Nuevo Poza Rica
070520077,7,52,77,Chiapas,Las Margaritas,Nuevo Montecristo
070520081,7,52,81,Chiapas,Las Margaritas,Ojo de Agua (Anexo Nuevo San Juan Chamula)
070520084,7,52,84,Chiapas,Las Margaritas,Palma Real
070520100,7,52,100,Chiapas,Las Margaritas,Río Corozal
070520102,7,52,102,Chiapas,Las Margaritas,Rosario Bawitz
070520112,7,52,112,Chiapas,Las Margaritas,San Antonio los Montes
070520127,7,52,127,Chiapas,Las Margaritas,San Francisco el Naranjo
070520128,7,52,128,Chiapas,Las Margaritas,San Isidro
070520131,7,52,131,Chiapas,Las Margaritas,San José el Puente
070520138,7,52,138,Chiapas,Las Margaritas,San Juan Bautista
070520141,7,52,141,Chiapas,Las Margaritas,San Lorenzo
070520150,7,52,150,Chiapas,Las Margaritas,Santa Ana las Flores
070520153,7,52,153,Chiapas,Las Margaritas,Santa Elena
070520159,7,52,159,Chiapas,Las Margaritas,Santa Rita Invernadero
070520163,7,52,163,Chiapas,Las Margaritas,Santiago Guelatao
070520167,7,52,167,Chiapas,Las Margaritas,San Vicente el Encanto
070520173,7,52,173,Chiapas,Las Margaritas,Tabasco
070520180,7,52,180,Chiapas,Las Margaritas,Veracruz
070520183,7,52,183,Chiapas,Las Margaritas,Vicente Guerrero
070520184,7,52,184,Chiapas,Las Margaritas,Viejo Montecristo
070520190,7,52,190,Chiapas,Las Margaritas,San José la Nueva Esperanza
070520195,7,52,195,Chiapas,Las Margaritas,La Trinidad (Anexo la Revancha)
070520203,7,52,203,Chiapas,Las Margaritas,Hermosillo
070520232,7,52,232,Chiapas,Las Margaritas,Rafael Pascacio Gamboa
070520238,7,52,238,Chiapas,Las Margaritas,Espíritu Santo
070520242,7,52,242,Chiapas,Las Margaritas,Ignacio Allende
070520244,7,52,244,Chiapas,Las Margaritas,El Encanto
070520262,7,52,262,Chiapas,Las Margaritas,Carmen las Flores
070520268,7,52,268,Chiapas,Las Margaritas,Las Perlas
070520290,7,52,290,Chiapas,Las Margaritas,Ignacio Zaragoza
070520312,7,52,312,Chiapas,Las Margaritas,Santa Margarita Agua Azul
070520316,7,52,316,Chiapas,Las Margaritas,San José la Revancha
070520331,7,52,331,Chiapas,Las Margaritas,San Juan del Pozo
070520335,7,52,335,Chiapas,Las Margaritas,San Mateo Zapotal
070520454,7,52,454,Chiapas,Las Margaritas,Rizo de Oro
070520462,7,52,462,Chiapas,Las Margaritas,La Fortuna
070520464,7,52,464,Chiapas,Las Margaritas,San Rafael
070520496,7,52,496,Chiapas,Las Margaritas,Matías Castellanos
070520513,7,52,513,Chiapas,Las Margaritas,Rosario Buenavista
070520515,7,52,515,Chiapas,Las Margaritas,La Florida
070520517,7,52,517,Chiapas,Las Margaritas,Nueva Revolución
070520548,7,52,548,Chiapas,Las Margaritas,Arroyo el Nacimiento
070520651,7,52,651,Chiapas,Las Margaritas,Plan Río Azul
070520654,7,52,654,Chiapas,Las Margaritas,Nuevo Plan de Ayala
070520802,7,52,802,Chiapas,Las Margaritas,Chacala Anexo Saltillo
070520811,7,52,811,Chiapas,Las Margaritas,Morelia (Anexo San Antonio Bawitz)
070520819,7,52,819,Chiapas,Las Margaritas,Nuevo Rosario Río Blanco
070520869,7,52,869,Chiapas,Las Margaritas,La Esmeralda de los Cipreses
070520899,7,52,899,Chiapas,Las Margaritas,San Arturo las Flores
070520902,7,52,902,Chiapas,Las Margaritas,Victórico R. Grajales
070520939,7,52,939,Chiapas,Las Margaritas,Santa Rosa
070530007,7,53,7,Chiapas,Mazapa de Madero,Granados Talcanaque
070530008,7,53,8,Chiapas,Mazapa de Madero,Hidalgo Tocanaque
070530012,7,53,12,Chiapas,Mazapa de Madero,Libertad Frontera
070530031,7,53,31,Chiapas,Mazapa de Madero,La Verdad el Triunfo
070540133,7,54,133,Chiapas,Mazatán,Badenia
070560002,7,56,2,Chiapas,Mitontic,Cuchumtón
070560003,7,56,3,Chiapas,Mitontic,Chalam
070560008,7,56,8,Chiapas,Mitontic,Pulumsibac
070560019,7,56,19,Chiapas,Mitontic,Alamul
070560020,7,56,20,Chiapas,Mitontic,Suyalhó
070560029,7,56,29,Chiapas,Mitontic,Tojchotic
070560033,7,56,33,Chiapas,Mitontic,Tojtic
070570002,7,57,2,Chiapas,Motozintla,Agua Prieta
070570005,7,57,5,Chiapas,Motozintla,Nueva Independencia (Ampliación Calera)
070570017,7,57,17,Chiapas,Motozintla,Berriozábal
070570022,7,57,22,Chiapas,Motozintla,Las Cabañas
070570026,7,57,26,Chiapas,Motozintla,El Carrizal
070570047,7,57,47,Chiapas,Motozintla,Francisco I. Madero
070570056,7,57,56,Chiapas,Motozintla,Libertad Calera
070570074,7,57,74,Chiapas,Motozintla,Niquivil
070570104,7,57,104,Chiapas,Motozintla,San José Ixtepec
070570125,7,57,125,Chiapas,Motozintla,Tuixcum Grande
070570135,7,57,135,Chiapas,Motozintla,Villa Hermosa
070570139,7,57,139,Chiapas,Motozintla,Ignacio Zaragoza
070570164,7,57,164,Chiapas,Motozintla,Miguel Alemán
070570174,7,57,174,Chiapas,Motozintla,Maíz Blanco
070570245,7,57,245,Chiapas,Motozintla,Checuté
070570246,7,57,246,Chiapas,Motozintla,Boquerón Buenavista
070570298,7,57,298,Chiapas,Motozintla,Ampliación Tres de Mayo
070570300,7,57,300,Chiapas,Motozintla,El Remate
070570323,7,57,323,Chiapas,Motozintla,San Dimas
070570336,7,57,336,Chiapas,Motozintla,Tolimam
070570444,7,57,444,Chiapas,Motozintla,Jicotepec
070570575,7,57,575,Chiapas,Motozintla,La Ceiba
070590005,7,59,5,Chiapas,Ocosingo,Agua Azul
070590009,7,59,9,Chiapas,Ocosingo,Amador Hernández
070590016,7,59,16,Chiapas,Ocosingo,La Aurora
070590030,7,59,30,Chiapas,Ocosingo,Campo Virgen
070590031,7,59,31,Chiapas,Ocosingo,Santa María de las Flores
070590085,7,59,85,Chiapas,Ocosingo,La Frontera Uno
070590088,7,59,88,Chiapas,Ocosingo,La Gloria
070590190,7,59,190,Chiapas,Ocosingo,San Juanito
070590196,7,59,196,Chiapas,Ocosingo,San Marcos
070590208,7,59,208,Chiapas,Ocosingo,Santa Elena
070590216,7,59,216,Chiapas,Ocosingo,Santa Rita
070590232,7,59,232,Chiapas,Ocosingo,Suschila
070590258,7,59,258,Chiapas,Ocosingo,La Unión
070590261,7,59,261,Chiapas,Ocosingo,Venustiano Carranza
070590284,7,59,284,Chiapas,Ocosingo,Nuevo Canán
070590307,7,59,307,Chiapas,Ocosingo,Cuauhtémoc
070590341,7,59,341,Chiapas,Ocosingo,Patria Nueva (San José el Contento)
070590357,7,59,357,Chiapas,Ocosingo,Río Blanco
070590374,7,59,374,Chiapas,Ocosingo,Taniperla
070590378,7,59,378,Chiapas,Ocosingo,Lucumilja
070590379,7,59,379,Chiapas,Ocosingo,La Virginia
070590416,7,59,416,Chiapas,Ocosingo,Ojo de Agua
070590422,7,59,422,Chiapas,Ocosingo,El Guanal
070590484,7,59,484,Chiapas,Ocosingo,Río Florido
070590519,7,59,519,Chiapas,Ocosingo,Carmen Patate Nuevo
070590550,7,59,550,Chiapas,Ocosingo,Benito Juárez Miramar
070590575,7,59,575,Chiapas,Ocosingo,El Censo
